"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Jordan Oesterle","20-21","ARI","D",42,64.65,100,85.82,85.86,87.68,92.63,8.07,0,34.04,5.62,50.21,8.27,65.84,9.25,4.55,0.36,8.07,28.42,41.94,56.58,4.19,23.72,100
"Jordan Spence","21-22","L.A","D",24,40.62,100,86.06,86.24,87.53,87.9,4.49,0,67.93,11,87.42,13.94,107.73,15.35,8.05,1.11,4.49,56.93,73.47,92.38,6.94,6.61,100
"Jordan Staal","19-20","CAR","C",67,74.45,81.96,80.97,84.89,86.96,89.25,6.81,1.5,59.11,13.89,82.17,14.63,108.52,16.27,7.62,0.92,5.31,45.22,67.54,92.25,6.71,11.52,89.21
"Jordan Staal","20-21","CAR","C",53,139.93,90.07,86.49,87.17,89.38,85.67,11.47,1.26,61.09,9.54,87.5,12.88,126.47,15.02,8.69,1.45,10.21,51.55,74.62,111.45,7.23,18.77,86.74
"Jordan Staal","21-22","CAR","C",77,54.22,86.92,81.11,77.95,79.39,82.69,6.84,1.03,35.12,8.18,52.72,14.92,65.09,16.9,4.49,0.94,5.81,26.95,37.8,48.19,3.55,19.47,87.42
"Jordan Weal","19-20","MTL","C",47,94.52,100,83.57,85.33,86.37,91.33,5.36,0,61.17,12.03,77.95,13.4,100.06,15.79,7.69,0.73,5.36,49.15,64.55,84.27,6.96,8.76,100
"Josh Anderson","19-20","CBJ","R",26,45.33,66.67,79.43,79.93,79.35,77.52,2.46,1.23,46.86,12.14,61.24,15.38,68.88,17.92,4.79,1.39,1.23,34.72,45.86,50.96,3.4,5.25,89.86
"Josh Anderson","20-21","MTL","R",51,98.78,100,85.48,88.76,86.97,91.32,3.77,0,47.52,8.07,63.77,8.07,79.99,11.98,5.43,0.52,3.77,39.45,55.69,68.01,4.91,7.94,100
"Josh Anderson","21-22","MTL","R",68,146.43,63.16,71.83,76.61,78.4,79.95,3.69,2.15,35.25,13.82,55.32,16.89,73.09,20.14,4.9,1.23,1.54,21.43,38.43,52.95,3.67,10.46,84.44
"Josh Bailey","19-20","NYI","C",65,122.97,84.5,82.36,83.99,85.06,86.05,5.16,0.95,46.94,10.06,61.43,11.71,84.74,14.89,6.02,0.98,4.22,36.89,49.72,69.85,5.05,11,90.59
"Josh Bailey","20-21","NYI","C",54,107.17,100,91.07,88.65,89.55,93.93,8.87,0,53.99,5.29,75.99,9.73,93.33,10.89,8.49,0.55,8.87,48.7,66.26,82.43,7.94,16.44,100
"Josh Bailey","21-22","NYI","C/R",72,112.62,85.54,84.99,85.63,86.58,91.82,8.39,1.42,55.87,9.87,68.36,11.48,87.3,13.53,7.29,0.65,6.97,46,56.89,73.77,6.64,15.01,85.64
"Josh Leivo","19-20","VAN","L",36,65.65,100,85.32,86.6,88.37,94.97,10.86,0,43.7,7.52,58.56,9.06,83.78,11.03,5.87,0.31,10.86,36.18,49.5,72.75,5.56,24.84,100
"Josh Morrissey","19-20","WPG","D",62,112.72,86.29,82.45,84.47,84.59,84.75,7.1,1.13,50.97,10.85,71.63,13.17,88.21,16.07,5.68,1.02,5.97,40.12,58.46,72.14,4.66,13.93,89.6
"Josh Morrissey","20-21","WPG","D",56,161.27,88.57,78.79,82.17,83.57,84.1,5.91,0.76,54.04,14.55,76.58,16.62,98.77,19.42,6.77,1.28,5.15,39.5,59.96,79.35,5.49,10.93,94.76
"Josh Morrissey","21-22","WPG","D",74,196.08,86.24,79.16,82.12,83.87,86.33,7.96,1.27,58.83,15.49,79.27,17.26,100.19,19.27,8.19,1.3,6.69,43.34,62.01,80.93,6.9,13.53,91.8
"Josh Norris","20-21","OTT","C",56,139.37,92.24,82.49,81.87,82.92,89.97,6.04,0.51,52.36,11.11,68.21,15.1,86.02,17.72,6.87,0.77,5.53,41.25,53.1,68.31,6.1,11.53,95.43
"Josh Norris","21-22","OTT","C",66,212.9,97.12,85.02,86.67,86.57,91.52,10.28,0.3,59.19,10.43,82.03,12.61,103.59,16.07,9.61,0.89,9.97,48.76,69.42,87.51,8.72,17.36,97.08
"Justin Abdelkader","19-20","DET","L",47,23.88,0,83.08,89.36,91.85,87.1,0,0,30.23,6.16,51.93,6.18,69.95,6.21,4.07,0.6,0,24.07,45.75,63.74,3.47,0,100
"Justin Dowling","19-20","DAL","C",28,34.73,100,80.87,83.93,87.04,95.61,1.74,0,49.08,11.61,68.33,13.08,98.75,14.7,4.89,0.22,1.74,37.47,55.25,84.05,4.66,3.56,100
"Justin Dowling","20-21","DAL","C",26,31.98,52.17,80.04,83.89,84.11,93.15,2.03,1.86,38.52,9.61,60.09,11.54,83.15,15.7,6.38,0.47,0.17,28.91,48.56,67.45,5.91,5.26,80.66
"Justin Faulk","19-20","STL","D",68,75.52,72.99,77.44,78.76,81.22,82.54,4.55,1.68,46.71,13.61,60.94,16.44,84.76,19.6,5.63,1.19,2.87,33.1,44.5,65.16,4.44,9.75,87.62
"Justin Faulk","20-21","STL","D",55,49.07,87.78,90.26,87.84,90.25,94.32,8.69,1.21,58.69,6.33,73.11,10.12,94.08,10.16,6.3,0.38,7.48,52.36,62.98,83.92,5.92,14.81,80.89
"Justin Faulk","21-22","STL","D",76,121.12,82.71,73.93,76.67,81.02,85.07,7.11,1.49,43.84,15.46,57.8,17.59,77.07,18.05,5.82,1.02,5.62,28.38,40.21,59.02,4.8,16.21,90.39
"Justin Schultz","19-20","PIT","D",45,124.17,87.42,80.54,81.8,84.42,87.67,6.24,0.9,46.18,11.16,61.33,13.65,87.27,16.1,6.22,0.87,5.34,35.02,47.68,71.17,5.34,13.52,91.94
"Justin Schultz","20-21","WSH","D",45,73.67,83.53,82.47,82.76,82.6,88.12,9.79,1.93,60.25,12.8,78.13,16.28,89.43,18.84,6.34,0.86,7.86,47.45,61.85,70.6,5.49,16.25,84.92
"Justin Schultz","21-22","WSH","D",72,103.73,80.23,78.16,80.76,82.66,86.47,5.3,1.31,48.73,13.62,66.51,15.85,83.22,17.46,5.73,0.9,4,35.12,50.66,65.77,4.84,10.88,90.4
"Justin Williams","19-20","CAR","R",19,48.87,85.96,93.49,90.51,92.61,92.51,7.44,1.22,74.02,5.16,96.96,10.17,127.32,10.17,10.77,0.87,6.22,68.86,86.79,117.15,9.9,10.05,76.43
"Juuso Riikola","19-20","PIT","D",35,41.63,100,79.53,75.75,79.52,78.09,7.45,0,40.87,10.52,53.21,17.04,79.59,20.49,4.83,1.35,7.45,30.35,36.18,59.09,3.47,18.23,100
"K'Andre Miller","20-21","NYR","D",51,53.85,75.4,71.16,78.41,80.96,86.25,3.18,1.04,27.77,11.25,50.06,13.78,64.58,15.19,4.33,0.69,2.14,16.51,36.28,49.39,3.64,11.44,90.79
"K'Andre Miller","21-22","NYR","D",81,35.02,50.5,82.3,83.53,86.49,85.87,1.73,1.7,43.59,9.37,58.12,11.46,73.79,11.53,5.41,0.89,0.03,34.21,46.65,62.26,4.52,3.97,81.9
"Kaapo Kakko","19-20","NYR","R",65,139.2,89.52,81.38,83.95,86.14,89.17,8.72,1.02,54.66,12.5,74.4,14.22,102.49,16.49,6.78,0.82,7.7,42.16,60.18,86,5.95,15.96,91.83
"Kaapo Kakko","20-21","NYR","R",45,60.47,79.22,85.19,87.71,89.69,89.51,3.82,1,36.75,6.39,52.98,7.42,64.84,7.45,4.91,0.58,2.82,30.36,45.55,57.39,4.34,10.39,84.32
"Kaapo Kakko","21-22","NYR","R",43,53.25,87.23,85.74,87.17,87.96,86.06,7.62,1.12,58.21,9.68,81.18,11.94,95.95,13.14,7.23,1.17,6.5,48.53,69.24,82.82,6.06,13.09,88.47
"Kailer Yamamoto","19-20","EDM","R",26,24.97,72.16,68.98,72.05,77.37,86.76,6.73,2.6,46.5,20.91,54.14,21,71.65,20.95,7.09,1.08,4.13,25.59,33.14,50.7,6.01,14.47,87.59
"Kailer Yamamoto","20-21","EDM","R",50,30.02,100,83.07,85.21,88.29,96.08,10.07,0,40.79,8.31,71.71,12.45,94.68,12.55,7.83,0.32,10.07,32.48,59.26,82.13,7.51,24.69,100
"Kailer Yamamoto","21-22","EDM","R",80,66.73,87.58,86.5,88.12,88.49,91.63,7.48,1.06,65.56,10.23,89.84,12.11,113.53,14.76,10.33,0.94,6.42,55.32,77.73,98.76,9.39,11.41,89.63
"Kale Clague","21-22","L.A","D",11,37.57,72.73,84.04,84.39,89.04,84.98,4.6,1.72,55.02,10.44,67.27,12.44,101.06,12.44,7.41,1.31,2.87,44.57,54.83,88.62,6.1,8.36,83.49
"Kale Clague","21-22","MTL","D",24,23.58,0,80.5,83.25,83.14,92.57,0,2.52,44.96,10.89,67.18,13.51,82.57,16.74,6.97,0.56,-2.52,34.07,53.66,65.83,6.41,0,76.87
"Kasperi Kapanen","19-20","TOR","R",66,88.6,70.53,77.49,78.15,80.99,74.04,4.99,2.09,44.04,12.79,58.39,16.32,75.32,17.67,5.23,1.84,2.91,31.25,42.07,57.64,3.4,11.33,83.7
"Kasperi Kapanen","20-21","PIT","R",39,61.7,100,74.91,78.76,81.73,85.4,5.66,0,44.59,14.94,55.53,14.98,71.01,15.87,4.95,0.85,5.66,29.65,40.55,55.14,4.1,12.69,100
"Kasperi Kapanen","21-22","PIT","R",77,124.93,82.8,79.43,80.82,83.57,85.02,2.5,0.52,53.13,13.75,72.01,17.09,94.92,18.66,7.44,1.31,1.98,39.37,54.91,76.26,6.13,4.7,96.23
"Keegan Kolesar","21-22","VGK","R",75,37.08,75.97,72.47,74.85,76.85,84.99,5.06,1.6,36.12,13.72,51.52,17.31,62.38,18.79,4.85,0.86,3.46,22.39,34.21,43.59,4,14.02,88.33
"Keith Yandle","19-20","FLA","D",69,252.6,91.8,80.19,82.74,85.69,86.14,8.78,0.78,56.14,13.87,79.69,16.63,108.61,18.13,7.5,1.21,8,42.27,63.06,90.48,6.29,15.64,94.35
"Keith Yandle","20-21","FLA","D",56,244.9,94.27,83.71,84.6,86.25,90.93,7.78,0.47,61.79,12.02,80.65,14.68,101.38,16.16,7.3,0.73,7.3,49.77,65.97,85.22,6.57,12.59,96.07
"Keith Yandle","21-22","PHI","D",75,162.13,67.29,80.36,84.08,86.03,87.7,4.81,2.34,53.48,13.07,76.46,14.48,98.57,16,6.99,0.98,2.47,40.41,61.98,82.57,6.01,9,82.1
"Kevin Fiala","19-20","MIN","L",62,153.35,91.24,83.83,86.35,87.22,91.21,9.21,0.88,54.86,10.58,74.29,11.74,95.91,14.05,6.21,0.6,8.33,44.28,62.55,81.86,5.61,16.79,91.65
"Kevin Fiala","20-21","MIN","L",48,152.22,82.65,83.18,84.51,84.72,88.6,5.97,1.25,60.06,12.14,80.02,14.67,102.91,18.55,6.95,0.89,4.72,47.91,65.36,84.35,6.06,9.94,89.68
"Kevin Fiala","21-22","MIN","L",80,217.48,87.64,78.3,82.13,85.84,88.14,6.16,0.87,50.67,14.04,71.05,15.46,102.56,16.92,6.79,0.91,5.29,36.63,55.59,85.65,5.87,12.16,93.81
"Kevin Hayes","19-20","PHI","R",69,111.6,80.32,70.53,74.31,76.23,79.06,6.98,1.71,47.69,19.92,63.72,22.03,77.04,24.02,6.6,1.75,5.27,27.77,41.68,53.02,4.85,14.63,91.42
"Kevin Hayes","20-21","PHI","R",55,136.45,100,80.29,83.45,84.27,90.3,7.68,0,43.98,10.8,64.94,12.88,84.12,15.71,5.81,0.62,7.68,33.19,52.06,68.41,5.19,17.47,100
"Kevin Hayes","21-22","PHI","C/R",47,124.77,76.83,74.12,76.65,81.17,84.21,3.38,1.02,46.36,16.19,62.09,18.91,85.14,19.75,5.75,1.08,2.36,30.17,43.18,65.38,4.67,7.29,93.7
"Kevin Labanc","19-20","S.J","R",69,162.8,82.47,83.33,85.22,86.95,86.01,5.83,1.24,63.47,12.69,86.59,15.01,113.61,17.05,8.14,1.32,4.59,50.78,71.58,96.55,6.81,9.18,90.24
"Kevin Labanc","20-21","S.J","R",52,117.17,73.08,81.64,84.48,86.09,86.63,3.99,1.47,58.86,13.24,77.04,14.15,102.79,16.61,7.13,1.1,2.52,45.62,62.88,86.18,6.03,6.78,88.9
"Kevin Labanc","21-22","S.J","R",19,39.65,83.54,79.21,78.63,81.27,89.51,9.06,1.79,53.9,14.15,69.73,18.95,96.5,22.24,6.07,0.71,7.28,39.75,50.78,74.25,5.36,16.82,87.38
"Kevin Shattenkirk","19-20","T.B","D",69,96.98,93.65,80.99,80.22,80.84,84.4,9.04,0.61,63.46,14.89,76.48,18.86,96.48,22.87,6.79,1.26,8.43,48.57,57.62,73.61,5.54,14.24,95.89
"Kevin Shattenkirk","20-21","ANA","D",54,114.08,74.7,80.86,81.91,84.21,84.31,3.23,1.09,53.92,12.76,76.57,16.91,95.32,17.88,6.61,1.23,2.14,41.16,59.66,77.44,5.38,5.99,91.43
"Kevin Shattenkirk","21-22","ANA","D",81,157.1,100,78.81,80.97,84.55,87.51,9.27,0,51.59,13.88,69.21,16.27,99.81,18.24,5.89,0.84,9.27,37.71,52.94,81.57,5.05,17.96,100
"Kevin Stenlund","19-20","CBJ","C",32,60.4,100,79.86,80.06,83.97,85.45,4.92,0,50.25,12.68,63.28,15.76,82.82,15.81,5.95,1.01,4.92,37.58,47.51,67,4.94,9.78,100
"Kevin Stenlund","20-21","CBJ","C",28,34.27,50.5,69.16,71.16,69.02,62.72,1.77,1.73,40.16,17.91,48.57,19.68,56.38,25.3,4.45,2.64,0.04,22.25,28.89,31.08,1.8,4.4,90.32
"Kieffer Bellows","21-22","NYI","L",44,21.32,81.18,74.58,80.82,79.32,78.36,13.11,3.04,52.18,17.79,75.06,17.81,93.04,24.26,7.54,2.08,10.08,34.39,57.24,68.78,5.46,25.13,82.91
"Kirby Dach","19-20","CHI","C",63,100.23,82.68,78.04,81.56,84.33,86.17,5.32,1.11,39,10.97,53.46,12.09,71.24,13.24,5.3,0.85,4.2,28.03,41.38,58,4.45,13.63,89.85
"Kirby Dach","20-21","CHI","C",18,60.47,78.6,73.48,79.85,82.17,79.54,3.68,1,37.29,13.45,53.23,13.43,71.95,15.61,5.82,1.5,2.68,23.83,39.8,56.34,4.33,9.87,92.55
"Kirby Dach","21-22","CHI","C",70,130.1,85.19,81.11,82.89,86.09,90.19,4.93,0.86,50.48,11.76,65.9,13.6,92.05,14.88,6.23,0.68,4.08,38.73,52.3,77.17,5.55,9.78,92.7
"Kirill Kaprizov","20-21","MIN","L",53,176.23,83.51,85.49,87.41,87.73,90.37,5.48,1.08,61.14,10.38,84.3,12.14,107.54,15.04,7.25,0.77,4.4,50.76,72.16,92.5,6.48,8.97,89.57
"Kirill Kaprizov","21-22","MIN","L",79,263.67,95.01,85.24,86.89,87.96,91.89,8.67,0.46,62.19,10.77,82.09,12.39,106.34,14.55,8.3,0.73,8.21,51.43,69.7,91.79,7.57,13.94,95.77
"Kris Letang","19-20","PIT","D",60,208.52,92.86,83.7,85.09,86.92,91.97,7.67,0.59,55.57,10.82,79.25,13.88,103.86,15.63,8.07,0.7,7.08,44.75,65.36,88.24,7.37,13.81,94.55
"Kris Letang","20-21","PIT","D",54,166.57,94.2,82.43,84.03,86.04,88.11,11.34,0.7,59.13,12.6,77.21,14.67,101.71,16.5,7.98,1.08,10.64,46.53,62.53,85.21,6.9,19.18,94.46
"Kris Letang","21-22","PIT","D",76,267.8,89.41,83.11,83.96,86.25,88.68,9.19,1.09,64.97,13.21,87.38,16.69,114.26,18.22,9.94,1.27,8.1,51.76,70.69,96.04,8.67,14.15,91.76
"Kyle Capobianco","21-22","ARI","D",42,25.88,63.8,85.81,80.88,82.2,94.34,4.82,2.74,45.42,7.51,53.16,12.57,57.94,12.54,4.64,0.28,2.09,37.91,40.6,45.39,4.36,10.62,63.58
"Kyle Connor","19-20","WPG","L",67,227.35,93.85,83.43,86.64,88.13,89.25,8.53,0.56,65.87,13.08,89.57,13.82,110.55,14.89,7.99,0.96,7.98,52.79,75.76,95.66,7.03,12.96,95.72
"Kyle Connor","20-21","WPG","L",56,169.5,87.02,80.18,82.35,83.96,83.84,7.07,1.05,54.16,13.38,76.76,16.45,99.89,19.09,7.11,1.37,6.02,40.78,60.3,80.81,5.74,13.06,92.12
"Kyle Connor","21-22","WPG","L",74,259.27,88.7,83.91,86.31,87.91,89.23,8.76,1.12,62.1,11.91,88.08,13.98,110.03,15.14,8.93,1.08,7.64,50.19,74.1,94.89,7.85,14.1,90.64
"Kyle Okposo","19-20","BUF","R",52,35.1,70.21,71.58,74.55,81.43,68.4,3.5,1.49,27.81,11.04,37.86,12.92,56.36,12.85,2.7,1.25,2.02,16.77,24.94,43.5,1.45,12.6,86.53
"Kyle Okposo","20-21","BUF","R",33,20.52,100,73.56,77.29,80.2,96.59,8.22,0,42.63,15.32,62.89,18.48,75.09,18.54,5.79,0.2,8.22,27.31,44.42,56.55,5.58,19.27,100
"Kyle Okposo","21-22","BUF","R",73,126.53,95.42,86.48,86.86,86.97,87.11,9.98,0.48,53.74,8.4,69.45,10.5,83.61,12.52,5.61,0.83,9.5,45.33,58.94,71.08,4.78,18.58,94.3
"Kyle Palmieri","19-20","N.J","C",64,203.48,87.68,86.89,89.19,89.7,93.15,8.23,1.16,64.61,9.75,90.3,10.94,111.45,12.79,8.85,0.65,7.07,54.86,79.36,98.66,8.2,12.74,88.15
"Kyle Palmieri","20-21","N.J","C",34,84.88,87.41,83.17,87.02,89.06,88.3,4.96,0.71,44.46,9,66.14,9.87,86.69,10.65,5.97,0.79,4.24,35.46,56.27,76.04,5.18,11.14,92.07
"Kyle Palmieri","20-21","NYI","C",17,27.82,100,86.48,87.43,86.86,90.24,6.58,0,53.66,8.39,87.33,12.55,97.66,14.77,8.78,0.95,6.58,45.27,74.77,82.88,7.83,12.26,100
"Kyle Palmieri","21-22","NYI","C/R",67,111.45,86.01,80.62,82.15,84.46,85.76,6.69,1.09,43.24,10.4,60.47,13.14,80.64,14.84,6.19,1.03,5.6,32.85,47.33,65.8,5.16,15.46,89.54
"Kyle Turris","19-20","NSH","C",61,140.92,87,85.39,84.63,86.57,90.27,6.44,0.96,57.4,9.82,76.72,13.94,98.43,15.27,7.63,0.82,5.48,47.58,62.78,83.16,6.8,11.22,90.2
"Lars Eller","19-20","WSH","C",68,118,69.66,73.91,78,81.29,76.94,5.77,2.51,45.54,16.08,64.37,18.15,81.23,18.7,5.65,1.69,3.25,29.47,46.22,62.53,3.96,12.66,84.38
"Lars Eller","20-21","WSH","C",43,35.72,100,84.46,85.05,83.85,89.96,8.57,0,67.12,12.35,82.07,14.43,93.02,17.92,6.77,0.76,8.57,54.78,67.64,75.1,6.01,12.76,100
"Lars Eller","21-22","WSH","C",72,78.92,85.71,78.21,77,79.51,87.98,4.61,0.77,44.41,12.37,56.25,16.8,77.4,19.95,4.73,0.65,3.84,32.04,39.45,57.45,4.08,10.37,93.79
"Lawson Crouse","21-22","ARI","L",60,121.17,89.66,79.63,79.64,82.31,85.57,5.07,0.58,45.83,11.73,58.45,14.94,76.96,16.54,5.2,0.88,4.48,34.11,43.51,60.42,4.32,11.05,95.02
"Leon Draisaitl","19-20","EDM","C",70,270,86.75,81.82,85.12,86.79,89.8,11.9,1.82,57.43,12.76,79.08,13.82,106.66,16.23,8.92,1.01,10.09,44.67,65.26,90.43,7.91,20.73,85.76
"Leon Draisaitl","20-21","EDM","C",54,231.82,91.48,86.34,88.39,89.44,92.63,11.95,1.11,64.65,10.23,85.84,11.28,111.26,13.13,9.21,0.73,10.84,54.42,74.56,98.13,8.48,18.49,89.12
"Leon Draisaitl","21-22","EDM","C",79,305.5,91.61,86.89,87.48,88.99,90.21,10.7,0.98,68.81,10.38,92.42,13.22,114.81,14.2,10.53,1.14,9.72,58.43,79.2,100.61,9.39,15.55,90.56
"Logan Brown","19-20","OTT","C",23,44.23,80.58,72.13,79.33,80.51,81.12,5.24,1.26,55.02,21.26,81.35,21.2,100.03,24.21,6.7,1.56,3.97,33.76,60.15,75.82,5.14,9.52,94.07
"Logan Couture","19-20","S.J","C",51,138.78,82.31,83.59,83.55,86.49,83.98,6.76,1.45,68.01,13.35,88.58,17.44,120.36,18.81,8.75,1.67,5.3,54.65,71.14,101.55,7.08,9.94,89.12
"Logan Couture","20-21","S.J","C",50,134.07,73.52,80.37,83.29,85.85,87.37,3.67,1.32,56.16,13.72,76.56,15.36,101.41,16.71,7.03,1.02,2.35,42.44,61.2,84.69,6.01,6.53,90.38
"Logan Couture","21-22","S.J","C",73,187.92,83.18,85.07,86.66,87.65,90.51,8.02,1.62,57.58,10.1,81.91,12.61,107.2,15.11,7.71,0.81,6.4,47.47,69.3,92.09,6.9,13.93,83.94
"Lucas Raymond","21-22","DET","L",80,226.53,86.23,81.38,84.63,86.56,90.44,7.53,1.2,52.03,11.9,70.24,12.76,90.84,14.1,7.59,0.8,6.33,40.13,57.48,76.73,6.79,14.47,89.9
"Lucas Wallmark","19-20","CAR","C",60,67.4,100,78.69,85.65,88.71,94.27,8.18,0,35.05,9.49,62.28,10.43,82.04,10.44,5.72,0.35,8.18,25.56,51.85,71.6,5.37,23.34,100
"Luke Kunin","19-20","MIN","C",61,51.98,100,81.52,81.14,84.27,92.41,8.18,0,47.11,10.68,61.55,14.3,82.58,15.41,4.92,0.4,8.18,36.43,47.25,67.17,4.51,17.37,100
"Luke Kunin","20-21","NSH","C",37,24.45,0,79.39,81.31,83.62,80.98,0,0,37.91,9.84,62.99,14.48,73.77,14.45,6.06,1.42,0,28.07,48.52,59.31,4.64,0,100
"Luke Kunin","21-22","NSH","C",81,77.7,100,78.17,79.86,82.01,88.82,3.87,0,46.18,12.9,59.16,14.92,74.65,16.38,5.21,0.66,3.87,33.28,44.24,58.27,4.56,8.38,100
"MacKenzie Weegar","20-21","FLA","D",54,24.12,100,85.66,85.28,87.81,76,7.51,0,50.37,8.43,61.24,10.57,75.95,10.55,4.73,1.49,7.51,41.94,50.67,65.4,3.23,14.91,100
"MacKenzie Weegar","21-22","FLA","D",80,52.5,82.47,87.75,88.42,89.53,94.25,5.81,1.23,42.74,5.97,62.41,8.17,81.97,9.59,5.81,0.35,4.57,36.78,54.24,72.38,5.45,13.58,79.31
"Madison Bowey","19-20","DET","D",51,36.37,100,70.55,78.87,78.06,91.06,3.41,0,32.85,13.71,51.36,13.76,60.21,16.93,4.54,0.45,3.41,19.14,37.6,43.29,4.09,10.4,100
"Marcus Foligno","21-22","MIN","L",72,125.82,77.95,68.13,72.26,77.33,72.22,5.19,1.47,39.97,18.7,56.65,21.75,83.55,24.5,4.4,1.69,3.72,21.27,34.91,59.06,2.71,12.99,92.14
"Marcus Johansson","19-20","BUF","L",59,140.63,92.84,82.26,85.02,87.78,87.38,5.15,0.4,43.11,9.3,60.29,10.62,81.4,11.33,4.96,0.72,4.75,33.81,49.67,70.07,4.25,11.94,95.73
"Marcus Johansson","20-21","MIN","L",35,65.28,100,79.2,80.44,84.7,90.41,8.18,0,37.58,9.87,59.93,14.57,80.77,14.59,4.25,0.45,8.18,27.71,45.36,66.19,3.8,21.77,100
"Marcus Johansson","21-22","SEA","L",48,131.28,80.67,80.9,84.76,86.09,86.65,5.8,1.39,50.71,11.97,75.24,13.52,95.74,15.47,6.61,1.02,4.41,38.74,61.71,80.28,5.59,11.44,88.4
"Marcus Johansson","21-22","WSH","L",18,35.98,48.81,76.54,79.71,79.74,79.96,3.77,3.95,45.91,14.07,73.76,18.78,89.02,22.61,7.25,1.82,-0.18,31.83,54.98,66.4,5.44,8.21,71.92
"Marcus Pettersson","19-20","PIT","D",68,60.57,100,84.56,84.81,85.64,89.63,4.91,0,40.75,7.44,54.05,9.68,77.26,12.96,5.31,0.61,4.91,33.31,44.37,64.3,4.7,12.06,100
"Marcus Pettersson","21-22","PIT","D",70,20.77,0,76.45,74.53,79.85,74.88,0,0,48.01,14.79,59.25,20.25,90.79,22.91,4.48,1.5,0,33.22,39,67.89,2.98,0,100
"Mario Ferraro","20-21","S.J","D",53,58.82,74.65,86.79,86.83,86.21,90.51,6.01,2.04,47.6,7.24,61.59,9.34,77.62,12.41,5.83,0.61,3.97,40.35,52.25,65.2,5.22,12.62,71.83
"Mario Ferraro","21-22","S.J","D",60,33.58,47.94,96.05,91.05,89.57,87.36,1.66,1.8,41.69,1.72,54.19,5.32,80.74,9.4,4.32,0.63,-0.14,39.97,48.87,71.35,3.7,3.99,-5.21
"Mark Giordano","19-20","CGY","D",58,154.95,76.05,81.82,83.55,84.58,87.68,8.63,2.72,58.27,12.95,82.23,16.19,103.92,18.95,7.63,1.07,5.91,45.32,66.04,84.97,6.56,14.81,79.01
"Mark Giordano","20-21","CGY","D",55,128.35,84.99,80.9,81.93,83.73,84.74,7.44,1.31,53.81,12.71,74.9,16.52,95.47,18.55,6.31,1.14,6.12,41.1,58.38,76.92,5.17,13.82,89.66
"Mark Giordano","21-22","SEA","D",53,149.87,85.07,82.4,85.07,86.02,89.18,4.68,0.82,45.63,9.74,67.49,11.85,90.91,14.78,6.01,0.73,3.86,35.89,55.64,76.13,5.28,10.25,91.58
"Mark Giordano","21-22","TOR","D",20,31.83,100,85.99,88.88,87.53,96.48,7.43,0,46.16,7.52,59.96,7.5,77.4,11.03,5.16,0.19,7.43,38.64,52.46,66.37,4.98,16.09,100
"Mark Scheifele","19-20","WPG","C",67,229.7,94.28,83.9,87.05,88.47,89.38,9.13,0.55,64.71,12.42,89.88,13.37,110.78,14.43,8.02,0.95,8.58,52.29,76.51,96.35,7.07,14.11,95.54
"Mark Scheifele","20-21","WPG","C",56,182.72,87.49,79.52,81.74,83.51,83.61,6.85,0.98,53.79,13.85,74.77,16.7,100.19,19.78,6.88,1.35,5.87,39.94,58.07,80.41,5.53,12.73,92.94
"Mark Scheifele","21-22","WPG","C",63,224.88,82.67,80.79,83.51,85.43,88.82,8.77,1.84,59.99,14.26,84.26,16.64,103.75,17.69,8.56,1.08,6.93,45.73,67.62,86.06,7.48,14.61,87.11
"Mark Stone","19-20","VGK","R",64,162.13,96.37,89.83,91.97,93.3,91.61,9.14,0.34,69.29,7.85,93.67,8.18,124.36,8.94,8.97,0.82,8.8,61.44,85.49,115.43,8.15,13.2,95.61
"Mark Stone","20-21","VGK","R",55,163.45,90.69,88.53,88.72,89.54,93.28,7.44,0.76,66.94,8.67,92.12,11.71,117.5,13.72,8.86,0.64,6.67,58.26,80.41,103.77,8.22,11.11,91.2
"Mark Stone","21-22","VGK","R",36,97.88,84.66,83.02,85.98,86.99,94.31,6.93,1.26,55.76,11.4,78.67,12.83,97.17,14.53,8.84,0.53,5.68,44.36,65.84,82.63,8.31,12.43,88.98
"Martin Frk","19-20","L.A","R",16,24.77,100,75.21,75.2,77.43,70.44,6.76,0,69.96,23.06,100.84,33.26,122.59,35.73,8.89,3.73,6.76,46.9,67.58,86.86,5.16,9.66,100
"Martin Frk","21-22","L.A","R",6,20.6,46.77,68.3,74.54,77.82,67.01,2.53,2.88,51.64,23.97,70.37,24.03,84.09,23.97,5.74,2.83,-0.35,27.67,46.34,60.12,2.91,4.91,87.97
"Martin Necas","19-20","CAR","C",63,115.53,90.35,81.45,87.09,90.18,89.87,9.04,0.97,43.52,9.91,66.81,9.9,91.27,9.94,6.22,0.7,8.08,33.61,56.91,81.34,5.52,20.78,90.26
"Martin Necas","20-21","CAR","C",53,97.58,87.33,82.58,80.83,84.77,81.56,8.18,1.19,48.16,10.16,62.62,14.86,92.75,16.67,5.71,1.29,6.99,38,47.76,76.09,4.42,16.98,88.32
"Martin Necas","21-22","CAR","C",77,128.62,82.08,75.82,79.36,80.62,82.03,4.12,0.9,48.17,15.36,70.34,18.3,82.26,19.77,6.22,1.36,3.22,32.8,52.05,62.49,4.86,8.56,94.14
